category,date,title,url,website,has_keywords
Our partners,8/15/2024 0:00,Kambi releases 2024 Euros and Copa América report,https://focusgn.com/kambi-releases-2024-euros-and-copa-america-report,focus_gn,operator
Our partners,8/15/2024 0:00,AGA reports record commercial gaming revenue of $17.63bn in Q2,https://focusgn.com/aga-reports-record-commercial-gaming-revenue-of-17-63bn-in-q2,focus_gn,
Regulation,8/15/2024 0:00,Dutch gambling regulator issues warning over breaches of payout rules,https://focusgn.com/dutch-gambling-regulator-issues-warning-over-breaches-of-payout-rules,focus_gn,"operator, provider"
Legislation,8/15/2024 0:00,Missouri sports betting referendum to appear on November ballot,https://focusgn.com/missouri-sports-betting-referendum-to-appear-on-november-ballot,focus_gn,operator
Casino,8/15/2024 0:00,Seventeen unions back Times Square casino proposal,https://focusgn.com/seventeen-unions-back-times-square-casino-proposal,focus_gn,
Regulation,8/15/2024 0:00,Michigan Gaming Control Board renews licences for three Detroit casinos,https://focusgn.com/michigan-gaming-control-board-renews-licences-for-three-detroit-casinos,focus_gn,
Business,8/15/2024 0:00,BetComply names Loes Wetzer as operations director,https://focusgn.com/betcomply-names-loes-wetzer-as-operations-director,focus_gn,
Sports betting,8/15/2024 0:00,Darts Regulation Authority suspends two players over alleged betting-related breaches,https://focusgn.com/darts-regulation-authority-suspends-two-players-over-alleged-betting-related-breaches,focus_gn,operator
Casino,8/15/2024 0:00,Detroit casinos report $105.9m in revenue for July,https://focusgn.com/detroit-casinos-report-105-9m-in-revenue-for-july,focus_gn,
Finance,8/15/2024 0:00,Flutter raises guidance on back of Q2 results,https://focusgn.com/flutter-raises-guidance-on-back-of-q2-results,focus_gn,
Sports betting,8/15/2024 0:00,Indiana sports betting handle reaches $261.1m in July,https://focusgn.com/indiana-sports-betting-handle-reaches-261-1m-in-july,focus_gn,"operator, provider"
Casino,8/15/2024 0:00,Bally’s Chicago temporary casino opens new VIP lounge,https://focusgn.com/ballys-chicago-temporary-casino-opens-new-vip-lounge,focus_gn,
Finance,8/15/2024 0:00,Pollard Banknote posts $137.8m revenue in Q2,https://focusgn.com/pollard-banknote-posts-137-8m-revenue-in-q2,focus_gn,
Casino,8/15/2024 0:00,The Cosmopolitan of Las Vegas announces Formula 1 watch party,https://focusgn.com/the-cosmopolitan-of-las-vegas-announces-formula-1-watch-party,focus_gn,
Our partners,8/15/2024 0:00,Gamanza unveils integration of Gamanza Engage with Optimove’s AI-Driven CRM Platform,https://focusgn.com/gamanza-unveils-integration-of-gamanza-engage-with-optimoves-ai-driven-crm-platform,focus_gn,operator
Our partners,8/15/2024 0:00,Pragmatic Play moves forward in Latin America with its tournament’s platform,https://focusgn.com/pragmatic-play-moves-forward-in-latin-america-with-its-tournaments-platform,focus_gn,
Our partners,8/15/2024 0:00,SOFTSWISS adds new reward opportunities for its game aggregator,https://focusgn.com/softswiss-adds-new-reward-opportunities-for-its-game-aggregator,focus_gn,"online casino, operator"
Our partners,8/15/2024 0:00,1xBet has been nominated in two categories at the SiGMA East Europe Awards 2024,https://focusgn.com/1xbet-has-been-nominated-in-two-categories-at-the-sigma-east-europe-awards-2024,focus_gn,operator
Our partners,8/15/2024 0:00,Blueprint Gaming introduces its latest big cult movie title: The Lost Boys,https://focusgn.com/blueprint-gaming-introduces-its-latest-big-cult-movie-title-the-lost-boys,focus_gn,"jackpot, networked jackpot"
,8/15/2024 0:00,How to consistently lead in the competitive casino industry: FBM’s video bingo case,https://focusgn.com/how-to-consistently-lead-in-the-competitive-casino-industry-fbms-video-bingo-case,focus_gn,"operator, provider"
Our partners,8/15/2024 0:00,1spin4win launches Roll the Pearls Hold and Win,https://focusgn.com/1spin4win-launches-roll-the-pearls-hold-and-win,focus_gn,
Our partners,8/15/2024 0:00,Booming Games releases TNT Bonanza 2 offering more explosive gameplay,https://focusgn.com/experience-explosive-gameplay-in-tnt-bonanza-2-from-booming-games,focus_gn,operator
Our partners,8/14/2024 0:00,EvenBet Gaming joins AGOS to champion fair play and education in Serbian igaming market,https://focusgn.com/evenbet-gaming-joins-agos-to-champion-fair-play-and-education-in-serbian-igaming-market,focus_gn,"operator, provider"
Our partners,8/14/2024 0:00,SOFTSWISS poised to become first certified software provider in Brazil,https://focusgn.com/softswiss-poised-to-become-first-certified-software-provider-in-brazil,focus_gn,operator
Our partners,8/14/2024 0:00,Atlaslive strategies to increase UEFA Super Cup betting activity,https://focusgn.com/atlaslive-strategies-to-increase-uefa-super-cup-betting-activity,focus_gn,operator
Legislation,8/14/2024 0:00,Nebraska committee advances proposal for online sports betting,https://focusgn.com/nebraska-committee-advances-proposal-for-online-sports-betting,focus_gn,
Business,8/14/2024 0:00,President Biden nominates Patrice Kunesh as chair of the National Indian Gaming Commission,https://focusgn.com/president-biden-nominates-patrice-kunesh-as-chair-of-the-national-indian-gaming-commission,focus_gn,
Regulation,8/14/2024 0:00,Brazilian gaming industry body warns three operators over advertising breaches,https://focusgn.com/brazilian-gaming-industry-body-warns-three-operators-over-advertising-breaches,focus_gn,operator
Regulation,8/14/2024 0:00,Ukraine gambling regulator blocks more sites,https://focusgn.com/ukraine-gambling-regulator-blocks-more-sites,focus_gn,operator
Sports betting,8/14/2024 0:00,Illinois sports betting handle reaches $848.1m in June,https://focusgn.com/illinois-sports-betting-handle-reaches-848-1m-in-june,focus_gn,
Sports betting,8/14/2024 0:00,Maryland sports betting handle reaches $333.3m in July,https://focusgn.com/maryland-sports-betting-handle-reaches-333-3m-in-july,focus_gn,operator
Regulation,8/14/2024 0:00,English Rugby Football League publishes code of conduct for gambling sponsorship,https://focusgn.com/english-rugby-football-league-publishes-code-of-conduct-for-gambling-sponsorship,focus_gn,operator
Business,8/14/2024 0:00,Galaxy Gaming confirms resignation of Gavin Isaacs from board of directors,https://focusgn.com/galaxy-gaming-confirms-resignation-of-gavin-isaacs-from-board-of-directors,focus_gn,
Sports betting,8/14/2024 0:00,Tennessee reports sports betting handle of $273.9m for July,https://focusgn.com/tennessee-reports-sports-betting-handle-of-273-9m-for-july,focus_gn,
Sports betting,8/14/2024 0:00,Conference USA renews partnership with IC360,https://focusgn.com/conference-usa-renews-partnership-with-ic360,focus_gn,
Our partners,8/14/2024 0:00,SA Gaming obtains GCB licence,https://focusgn.com/sa-gaming-obtains-gcb-licence,focus_gn,"operator, provider"
Our partners,8/14/2024 0:00,Infingame enhances content portfolio with Galaxsys partnership,https://focusgn.com/infingame-enhances-content-portfolio-with-galaxsys-partnership,focus_gn,"operator, provider"
Our partners,8/14/2024 0:00,EveryMatrix goes live in Ontario with DraftKings,https://focusgn.com/everymatrix-goes-live-in-ontario-with-draftkings,focus_gn,operator
Our partners,8/14/2024 0:00,BGaming strengthens European foothold with BlueOcean Gaming partnership,https://focusgn.com/bgaming-strengthens-european-foothold-with-blueocean-gaming-partnership,focus_gn,online casino
Legislation,8/14/2024 0:00,European Commission opens consultation on Italy’s new online gambling rules,https://focusgn.com/european-commission-opens-consultation-on-italys-new-online-gambling-rules,focus_gn,"operator, provider"
Our partners,8/14/2024 0:00,"1xSlots Partners: Artificial intelligence – Usage, trends and concerns",https://focusgn.com/1xslots-partners-artificial-intelligence-usage-trends-and-concerns,focus_gn,"online casino, operator"
Our partners,8/13/2024 0:00,Real Madrid vs Atalanta: how to make money on the UEFA Super Cup match with 1xBet,https://focusgn.com/real-madrid-vs-atalanta-make-money-on-the-uefa-super-cup-match-with-1xbet,focus_gn,
,8/13/2024 0:00,Impact of Sweden’s Gambling Regulations on the Industry,https://focusgn.com/impact-of-swedens-gambling-regulations-on-the-industry,focus_gn,"online casino, operator, provider"
Regulation,8/13/2024 0:00,Worcester City Council opens consultation on gambling policy,https://focusgn.com/worcester-city-council-opens-consultation-on-gambling-policy,focus_gn,operator
Finance,8/13/2024 0:00,Belgian gambling revenue up 16.7 per cent,https://focusgn.com/belgian-gambling-revenue-up-16-7-per-cent,focus_gn,"online casino, operator"
Sports betting,8/13/2024 0:00,New York mobile sports betting handle hits $1.26bn in July,https://focusgn.com/new-york-mobile-sports-betting-handle-hits-1-26bn-in-july,focus_gn,
Business,8/13/2024 0:00,Virginia Lottery sales hit record in 2024 fiscal year,https://focusgn.com/virginia-lottery-sales-hit-record-in-2024-fiscal-year,focus_gn,
Business,8/13/2024 0:00,Inspired seals deal with Mecca Bingo to add 170 gaming machines,https://focusgn.com/inspired-seals-deal-with-mecca-bing-to-add-170-gaming-machines,focus_gn,"operator, provider"
Legal,8/13/2024 0:00,Bet3000 reopens retail outlets in Germany amid dispute with gambling regulator,https://focusgn.com/bet3000-reopens-retail-outlets-in-germany-amid-dispute-with-gambling-regulator,focus_gn,operator
Sports betting,8/13/2024 0:00,North Carolina sports betting handle reaches $340.4m in July,https://focusgn.com/north-carolina-sports-betting-handle-reaches-340-4m-in-july,focus_gn,operator
Casino,8/13/2024 0:00,Jackpot Digital to install gaming machines at Seneca Gaming & Entertainment in New York,https://focusgn.com/jackpot-digital-to-install-gaming-machines-at-seneca-gaming-entertainment-in-new-york,focus_gn,"jackpot, operator"
Sports betting,8/13/2024 0:00,Iowa sports betting handle reaches $138.1m in July,https://focusgn.com/iowa-sports-betting-handle-reaches-138-1m-in-july,focus_gn,
Our partners,8/13/2024 0:00,DSTGaming reveals how to maximise casino’s potential with its game aggregator,https://focusgn.com/dstgaming-reveals-how-to-maximise-casinos-potential-with-its-game-aggregator,focus_gn,"online casino, operator, provider"
Our partners,8/13/2024 0:00,Pragmatic Play expands LatAm reach with Betxico deal,https://focusgn.com/pragmatic-play-expands-latam-reach-with-betxico-deal,focus_gn,"online casino, operator, provider"
Our partners,8/13/2024 0:00,"Amusnet introduces its latest video slot, 20 Extra Crown",https://focusgn.com/amusnet-introduces-its-latest-video-slot-20-extra-crown,focus_gn,"jackpot, online casino"
Finance,8/12/2024 0:00,GAN Limited revenue increases to $35.6m in Q2,https://focusgn.com/gan-limited-revenue-increases-to-35-6m-in-q2,focus_gn,operator
Our partners,8/12/2024 0:00,Atlaslive explores: Why South America is the future of iGaming,https://focusgn.com/atlaslive-explores-why-south-america-is-the-future-of-igaming,focus_gn,"online casino, operator, provider"
,8/12/2024 0:00,SiGMA East Europe Awards shortlist announced,https://focusgn.com/sigma-east-europe-awards-shortlist-announced,focus_gn,"jackpot, operator"
,8/12/2024 0:00,"Mario Mosböck partners with CoinPoker to build the best online poker site, showcasing PoR on the blockchain",https://focusgn.com/mario-mosbock-partners-with-coinpoker-to-build-the-best-online-poker-site-showcasing-por-on-the-blockchain,focus_gn,
Our partners,8/12/2024 0:00,FBM Foundation joins Hands of God Charity Works helping 30 “Cancer Warriors” in Cavite,https://focusgn.com/fbm-foundation-joins-hands-of-god-charity-works-helping-30-cancer-warriors-in-cavite,focus_gn,
Our partners,8/12/2024 0:00,"Kambi expands Kambi Engage ecosystem with the addition of BETEGY, Pliable and Splash Tech",https://focusgn.com/kambi-expands-kambi-engage-ecosystem-with-addition-of-betegy-pliable-and-splash-tech,focus_gn,operator
Finance,8/12/2024 0:00,Lithuanian gambling revenue rises 12.6% in first half,https://focusgn.com/lithuanian-gambling-revenue-rises-12-6-in-first-half,focus_gn,operator
Sports betting,8/12/2024 0:00,Maine sports betting handle reaches $42.9m in July,https://focusgn.com/maine-sports-betting-handle-reaches-42-9m-in-july,focus_gn,operator
Legal,8/12/2024 0:00,Austrian Court orders player to return part of winnings from unlicensed gambling,https://focusgn.com/austrian-court-orders-player-to-return-part-of-winnings-from-unlicensed-gambling,focus_gn,"online casino, operator"
Finance,8/12/2024 0:00,Entain banks on Brazil as fastest growing market,https://focusgn.com/entain-banks-on-brazil-as-fastest-growing-market,focus_gn,
Business,8/12/2024 0:00,Lotto Bremen to represent German lottery and toto body DLTB,https://focusgn.com/lotto-bremen-to-represent-german-lottery-and-toto-body-dltb,focus_gn,
Business,8/12/2024 0:00,Massachusetts State Lottery launches new instant ticket,https://focusgn.com/massachusetts-state-lottery-launches-new-instant-ticket,focus_gn,
Finance,8/12/2024 0:00,Canterbury Park Holding reports $16.2m in Q2 revenue,https://focusgn.com/canterbury-park-holding-reports-16-2m-in-q2-revenue,focus_gn,
iGaming,8/12/2024 0:00,4ThePlayer launches exclusive slot with Caesars Digital,https://focusgn.com/4theplayer-launches-exclusive-slot-with-caesars-digital,focus_gn,online casino
Finance,8/12/2024 0:00,Golden Entertainment Q2 revenue decreases 41.6%,https://focusgn.com/golden-entertainment-q2-revenue-decreases-41-6,focus_gn,operator
Sports betting,8/12/2024 0:00,Penn Entertainment to rebrand eight retail sportsbooks to ESPN Bet,https://focusgn.com/penn-entertainment-to-rebrand-eight-retail-sportsbooks-to-espn-bet,focus_gn,
Our partners,8/12/2024 0:00,7777 gaming is now live at Palms Bet in Kenya,https://focusgn.com/7777-gaming-is-now-live-at-palms-bet-in-kenya,focus_gn,
Our partners,8/12/2024 0:00,PopOK Gaming shortlisted for Best Game Studio 2024 at SiGMA East Europe Awards,https://focusgn.com/popok-gaming-shortlisted-for-best-game-studio-2024-at-sigma-east-europe-awards,focus_gn,
Our partners,8/12/2024 0:00,Imagine Live announces partnership with Betlive,https://focusgn.com/imagine-live-announces-partnership-with-betlive,focus_gn,
Legal,8/9/2024 0:00,Entain’s Sportingbet sues Sportingwin in ongoing trademark dispute,https://focusgn.com/entains-sportingbet-sues-sportingwin-in-ongoing-trademark-dispute,focus_gn,operator
Business,8/9/2024 0:00,DAZN wins Premier League rights for Spain and Portugal,https://focusgn.com/dazn-wins-premier-league-rights-for-spain-and-portugal,focus_gn,
Sports betting,8/9/2024 0:00,Brazilian media companies consider launch of sports betting franchises,https://focusgn.com/brazilian-media-companies-consider-launch-of-sports-betting-franchises,focus_gn,operator
Finance,8/9/2024 0:00,Century Casinos second quarter revenue reaches $146.4m,https://focusgn.com/century-casinos-second-quarter-revenue-reaches-146-4m,focus_gn,
Finance,8/9/2024 0:00,Super Group revenue rises 9% in Q2,https://focusgn.com/super-group-revenue-rises-9-in-q2,focus_gn,
Finance,8/9/2024 0:00,Penn Entertainment reports $1.66bn in revenue for Q2,https://focusgn.com/penn-entertainment-reports-1-66bn-in-revenue-for-q2,focus_gn,"online casino, operator"
Sports betting,8/9/2024 0:00,Circa Sports to launch temporary retail sportsbook in Kentucky,https://focusgn.com/circa-sports-to-launch-temporary-retail-sportsbook-in-kentucky,focus_gn,operator
Finance,8/9/2024 0:00,Light & Wonder reports 12% revenue growth for Q2,https://focusgn.com/light-wonder-reports-12-revenue-growth-for-q2,focus_gn,
Finance,8/9/2024 0:00,Mohegan registers record quarterly revenue,https://focusgn.com/mohegan-registers-record-quarterly-revenue,focus_gn,
Casino,8/9/2024 0:00,New Hampshire Group to rebrand charitable gaming locations,https://focusgn.com/new-hampshire-group-to-rebrand-charitable-gaming-locations,focus_gn,
Our partners,8/9/2024 0:00,Booming Games announces its latest collaboration with the Peruvian operator Apuesta Total,https://focusgn.com/booming-games-announces-its-latest-collaboration-with-the-peruvian-operator-apuesta-total,focus_gn,"online casino, operator"
Our partners,8/9/2024 0:00,Affilka by SOFTSWISS GGR doubles in H1 2024,https://focusgn.com/affilka-by-softswiss-ggr-doubles-in-h1-2024,focus_gn,
Our partners,8/9/2024 0:00,Imagine Live obtains Swedish approval,https://focusgn.com/imagine-live-obtains-swedish-approval,focus_gn,provider
,8/8/2024 0:00,"SBC launches WE Initiative to empower women in gaming, backed by dedicated allies",https://focusgn.com/sbc-launches-we-initiative-to-empower-women-in-gaming-backed-by-dedicated-allies,focus_gn,
Our partners,8/8/2024 0:00,PopOK Gaming unveils First Balloon in the Crash Series,https://focusgn.com/popok-gaming-unveils-first-balloon-in-the-crash-series,focus_gn,
Our partners,8/8/2024 0:00,Fast Track and Pragmatic Solutions igaming Platform expand strategic collaboration,https://focusgn.com/fast-track-and-pragmatic-solutions-igaming-platform-expand-strategic-collaboration,focus_gn,"operator, provider"
Our partners,8/8/2024 0:00,Captain Up and Gamanza have partnered with Optimove,https://focusgn.com/optimove-captain-up-and-gamanza-partner-to-deliver-the-first-ai-orchestrated-gamification-to-igaming-and-sports-betting-operators,focus_gn,operator
Sports betting,8/8/2024 0:00,Kentucky sports betting handle reaches $150.3m in June,https://focusgn.com/kentucky-sports-betting-handle-reaches-150-3m-in-june,focus_gn,
Finance,8/8/2024 0:00,Danish gambling revenue up across all sectors,https://focusgn.com/danish-gambling-revenue-up-across-all-sectors,focus_gn,"online casino, provider"
Regulation,8/8/2024 0:00,Cyprus National Betting Authority announces safer gambling campaign,https://focusgn.com/cyprus-national-betting-authority-announces-safer-gambling-campaign,focus_gn,operator
Business,8/8/2024 0:00,Zeal Network revenue rises 40% in H1,https://focusgn.com/zeal-network-revenue-rises-40-in-h1,focus_gn,jackpot
Finance,8/8/2024 0:00,Wynn Resorts reports 8.1% increase in Q2 operating revenue,https://focusgn.com/wynn-resorts-reports-8-1-increase-in-q2-operating-revenue,focus_gn,
Finance,8/8/2024 0:00,Full House Resorts revenue grows 24% in second quarter,https://focusgn.com/full-house-resorts-revenue-grows-24-in-second-quarter,focus_gn,
Business,8/8/2024 0:00,Mohegan names Joseph Hasson as chief operating officer,https://focusgn.com/mohegan-names-joseph-hasson-as-chief-operating-officer,focus_gn,
Casino,8/8/2024 0:00,WarHorse casino Omaha opens in Nebraska,https://focusgn.com/warhorse-casino-omaha-opens-in-nebraska,focus_gn,
,8/8/2024 0:00,Cordish names Joshua Robinson as Marketing VP for Live! Casino & Hotel Louisiana,https://focusgn.com/cordish-names-joshua-robinson-as-marketing-vp-for-live-casino-hotel-louisiana,focus_gn,
,8/8/2024 0:00,Rivers Casino & Resort Schenectady makes donation to Regional Food Bank,https://focusgn.com/rivers-casino-resort-schenectady-makes-donation-to-regional-food-bank,focus_gn,
Our partners,8/8/2024 0:00,BETBY launches industry-first betting on Stormgate and Escape from Tarkov: Arena official tournaments,https://focusgn.com/betby-launches-industry-first-betting-on-stormgate-and-escape-from-tarkov-arena-official-tournaments,focus_gn,
Our partners,8/8/2024 0:00,DSTGaming invites casino operators to maximise their potential with its game aggregators,https://focusgn.com/dstgaming-invites-casino-operators-to-maximise-their-potential-with-its-game-aggregators,focus_gn,"online casino, operator, provider"
Our partners,8/8/2024 0:00,Amusnet appoints Marco Pequeno as Country Manager in Brazil,https://focusgn.com/amusnet-appoints-marco-pequeno-as-country-manager-in-brazil,focus_gn,"operator, provider"
Our partners,8/8/2024 0:00,Atlaslive shortlisted as “Rising Star in Sports Betting Innovation” at the SBC Awards 2024,https://focusgn.com/atlaslive-shortlisted-as-rising-star-in-sports-betting-innovation-at-the-sbc-awards-2024,focus_gn,operator
Our partners,8/8/2024 0:00,Affiliate marketing in 2024: Tips from Slotegrator,https://focusgn.com/affiliate-marketing-in-2024-tips-from-slotegrator,focus_gn,"online casino, operator"
Our partners,8/8/2024 0:00,SimplePlay launches a new table game: Beauty and Gorilla King,https://focusgn.com/simpleplay-launches-a-new-table-game-beauty-and-gorilla-king,focus_gn,
Our partners,8/8/2024 0:00,Konami Gaming gives a sneak peek at the products and innovations it will showcase at G2E Las Vegas 2024,https://focusgn.com/konami-gaming-gives-a-sneak-peek-at-the-products-and-innovations-it-will-showcase-at-g2e-las-vegas-2024,focus_gn,operator
Our partners,8/8/2024 0:00,Pragmatic Play serves up a treat in Running Sushi,https://focusgn.com/pragmatic-play-serves-up-a-treat-in-running-sushi,focus_gn,
Regulation,8/8/2024 0:00,Brazil gambling regulator confirms requirement for on-site inspections,https://focusgn.com/brazil-gambling-regulator-confirms-requirement-for-on-site-inspections,focus_gn,operator
Our partners,8/7/2024 0:00,VBET partners up with 360Sports Malta Premier League,https://focusgn.com/vbet-partners-up-with-360sports-malta-premier-league,focus_gn,
Our partners,8/7/2024 0:00,Stretch Network and Ortak announce the “Ortak Freeroll Poker Series”,https://focusgn.com/stretch-network-and-ortak-announce-the-ortak-freeroll-poker-series,focus_gn,operator
Our partners,8/7/2024 0:00,SOFTSWISS extends its charity campaign to support flood-affected regions in Brazil,https://focusgn.com/softswiss-extends-its-charity-campaign-to-support-flood-affected-regions-in-brazil,focus_gn,
Our partners,8/7/2024 0:00,SA Gaming and Timeless Tech announce new collaboration,https://focusgn.com/sa-gaming-and-timeless-tech-announce-new-collaboration,focus_gn,operator
Regulation,8/7/2024 0:00,New Jersey regulator orders bet365 to pay out over odds changes,https://focusgn.com/new-jersey-regulator-orders-bet365-to-pay-out-over-odds-changes,focus_gn,operator
Legislation,8/7/2024 0:00,Paraguay gambling association seeks answers on delayed reforms,https://focusgn.com/paraguay-gambling-association-seeks-answers-on-delayed-reforms,focus_gn,
Business,8/7/2024 0:00,Rithmm names Paris Smith as advisor,https://focusgn.com/rithmm-names-paris-smith-as-advisor,focus_gn,
Business,8/7/2024 0:00,UK Vulnerability Registration Service to work with Gamban,https://focusgn.com/uk-vulnerability-registration-service-to-work-with-gamban,focus_gn,operator
Business,8/7/2024 0:00,GAMSTOP reports rise in young players using self-exclusion,https://focusgn.com/gamstop-reports-rise-in-young-players-using-self-exclusion,focus_gn,
Casino,8/7/2024 0:00,Transfer of Nassau Coliseum lease to Las Vegas Sands approved for New York casino,https://focusgn.com/transfer-of-nassau-coliseum-lease-to-las-vegas-sands-approved-for-new-york-casino,focus_gn,
Business,8/7/2024 0:00,PrizePicks names Mike Ybarra as chief executive officer,https://focusgn.com/prizepicks-names-mike-ybarra-as-chief-executive-officer,focus_gn,operator
Business,8/7/2024 0:00,SCCG Management signs deal with Bettor Together,https://focusgn.com/sccg-management-signs-deal-with-bettor-together,focus_gn,
Casino,8/7/2024 0:00,Foxwoods Resort Casino in Connecticut unveils new high-limit gaming area,https://focusgn.com/foxwoods-resort-casino-in-connecticut-unveils-new-high-limit-gaming-area,focus_gn,
Business,8/7/2024 0:00,VSiN appoints Steve Cohen as executive vice president of talent and programming,https://focusgn.com/vsin-appoints-steve-cohen-as-executive-vice-president-of-talent-and-programming,focus_gn,
Our partners,8/7/2024 0:00,Atlaslive analyses the rise of crash games,https://focusgn.com/atlaslive-analyses-the-rise-of-crash-games,focus_gn,"online casino, provider"
Our partners,8/7/2024 0:00,AdmiralBet enhances its partnership with EGT Digital for Montenegro,https://focusgn.com/admiralbet-enhances-its-partnership-with-egt-digital-for-montenegro,focus_gn,"jackpot, operator, progressive jackpot, provider"
Our partners,8/7/2024 0:00,1xSlots nominated as “Rising Star in Casino (Operator)” at SBC Awards,https://focusgn.com/1xslots-nominated-as-rising-star-in-casino-operator-at-sbc-awards,focus_gn,"operator, provider"
Casino,8/7/2024 0:00,Maryland casinos generate $169.8m in gaming revenue in July,https://focusgn.com/maryland-casinos-generate-169-8m-in-gaming-revenue-in-july,focus_gn,
Casino,12/19/2024 18:29,"Chinese president visits Macau, thanks outgoing CE Ho",https://igamingbusiness.com/casino/chinese-president-visits-macau/,igb,operator
Casino,12/19/2024 18:14,L&W antitrust suit cleared for arbitration,https://igamingbusiness.com/casino/light-wonder-class-action-automated-shufflers/,igb,operator
Casino,12/19/2024 18:09,NY facilities location board responds to 350+ more questions about downstate casino bids; here are the highlights,https://igamingbusiness.com/casino/ny-board-questions-answers/,igb,
Finance,12/19/2024 17:58,"Record sports betting, igaming drive Pennsylvania revenue to all-time high in November",https://igamingbusiness.com/finance/sports-betting-igaming-pennsylvania-record-november/,igb,operator
Sports Betting,12/19/2024 17:24,Bill to ban election betting filed in US congress,https://igamingbusiness.com/sports-betting/ban-election-betting-us-congress/,igb,
Company News,12/19/2024 14:39,Amusnet expands Balkan presence through strategic partnership with mbet.ba,https://igamingbusiness.com/company-news/amusnet-expands-balkan-presence-through-strategic-partnership-with-mbet-ba/,igb,provider
Company News,12/19/2024 13:31,SmashX: SmartSoft’s step forward in X Games,https://igamingbusiness.com/company-news/smashx-smartsofts-step-forward-in-x-games/,igb,operator
Casino,12/19/2024 12:54,"Making a mass out of Macau, other Asia gaming destinations",https://igamingbusiness.com/casino/integrated-resorts/macau-mass-market-gaming/,igb,operator
Legal Compliance,12/19/2024 12:18,Curaçao parliament approves new LOK licensing framework,https://igamingbusiness.com/legal-compliance/licensing/curacao-approves-lok-gambling-licensing/,igb,operator
Legal Compliance,12/19/2024 11:56,EGBA urges Austria to scrap online gambling monopoly for multi-licensing system,https://igamingbusiness.com/legal-compliance/regulation/egba-urges-austria-scrap-online-gambling-monopoly/,igb,"online casino, operator"
Company News,12/19/2024 11:55,Biggest game portfolio and three new products: Softswiss 2024 overview,https://igamingbusiness.com/company-news/biggest-game-portfolio-and-three-new-products-softswiss-2024-overview/,igb,"operator, provider"
Company News,12/19/2024 11:49,PopOK Gaming brings festive cheer with the release of Papai Noel da Fortuna,https://igamingbusiness.com/company-news/popok-gaming-brings-festive-cheer-with-the-release-of-papai-noel-da-fortuna/,igb,
Company News,12/19/2024 11:16,TrueLabel enhances content offering with Alea’s exclusive portfolio,https://igamingbusiness.com/company-news/truelabel-enhances-content-offering-with-aleas-exclusive-portfolio/,igb,"provider, operator"
People,12/19/2024 11:01,Gambling Commission appoints Counsell as interim chair,https://igamingbusiness.com/people/people-moves/gambling-commission-counsell-interim-chair/,igb,operator
Company News,12/19/2024 9:00,Playson goes live with St8 partnership to further expand European audience reach,https://igamingbusiness.com/company-news/playson-goes-live-with-st8-partnership-to-further-expand-european-audience-reach/,igb,"operator, provider"
Company News,12/19/2024 8:57,Evoplay expands Baltic presence with new Optibet collaboration,https://igamingbusiness.com/company-news/evoplay-expands-baltic-presence-with-new-optibet-collaboration/,igb,"operator, online casino"
Gaming,12/18/2024 19:39,Thailand ex-police chief accused of gambling corruption,https://igamingbusiness.com/gaming/online-casino/thailand-ex-police-chief-accused-of-gambling-corruption/,igb,
Finance,12/18/2024 18:17,Michigan sets new sports betting and igaming records in November,https://igamingbusiness.com/finance/michigan-sports-betting-igaming-records-november/,igb,operator
Company News,12/18/2024 14:09,"First releases in-depth gamification report, GMFY",https://igamingbusiness.com/company-news/first-releases-in-depth-gamification-report-gmfy/,igb,operator
Legal Compliance,12/18/2024 13:16,Brazil betting CPI rapporteur hits back after claims of extortion,https://igamingbusiness.com/legal-compliance/brazil-betting-cpi-extortion/,igb,
Legal Compliance,12/18/2024 13:13,Should UK operators check supplier partners aren't supporting the black market? ,https://igamingbusiness.com/legal-compliance/operators-suppliers-black-market-regulation/,igb,"operator, provider, online casino"
Casino,12/18/2024 13:00,FTC takes aim at 'junk' casino resort fees with latest rule change,https://igamingbusiness.com/casino/property-amenities/ftc-resort-fees-rule/,igb,provider
Legal Compliance,12/18/2024 11:43,Freebitco.in operator faces Dutch penalty for illegal games of chance offering,https://igamingbusiness.com/legal-compliance/fbc-dutch-penalty-bitcoin-gambling-website/,igb,"jackpot, operator, provider"
Finance,12/18/2024 11:20,Australia excludes gambling activities from R&D tax benefit,https://igamingbusiness.com/finance/australia-excludes-gambling-tax-benefit/,igb,
Legal Compliance,12/18/2024 10:32,"Swedish court rules against latest Mr Green, Spooniker and ComeOn penalty appeals",https://igamingbusiness.com/legal-compliance/mr-green-spooniker-comeon-swedish-penalties/,igb,operator
Company News,12/18/2024 9:42,Softswiss brings innovation to ICE Barcelona 2025 with shark-fuelled vision,https://igamingbusiness.com/company-news/softswiss-brings-innovation-to-ice-barcelona-2025-with-shark-fueled-vision/,igb,
Company News,12/18/2024 9:41,DATA.BET and Turbo Stars align for success,https://igamingbusiness.com/company-news/data-bet-and-turbo-stars-align-for-success/,igb,
Company News,12/18/2024 9:29,"Amusnet unwraps latest slot, 40 Diamond Plus",https://igamingbusiness.com/company-news/amusnet-unwraps-latest-slot-40-diamond-plus/,igb,jackpot
Company News,12/18/2024 9:20,CasinoEngine sets record annual performance in 2024,https://igamingbusiness.com/company-news/casinoengine-sets-record-annual-performance-in-2024/,igb,"operator, jackpot"
